route_id,delay_counts_by_route,total_counts_by_route,%_delayed_by_route
202407127132081,0,2,0.0
202407127132082,0,1,0.0
202407127132083,0,6,0.0
202407127132086,0,1,0.0
202407127132090,0,2,0.0
202407127132092,0,4,0.0
202407127132093,0,4,0.0
202407127132094,0,1,0.0
202407127132095,3,3,100.0
202407127132096,0,2,0.0
202407127132097,0,1,0.0
202407127132098,0,1,0.0
202407127132103,0,1,0.0
202407127132105,0,6,0.0
202407127132108,0,17,0.0
202407127132109,0,2,0.0
202407127132110,0,5,0.0
202407127132113,0,1,0.0
202407127132117,0,1,0.0
202407127132118,0,12,0.0
202407127132119,0,1,0.0
202407127132120,0,1,0.0
202407127132122,0,1,0.0
202407127132124,0,2,0.0
202407127132126,0,1,0.0
202407127132134,0,9,0.0
202407127132135,0,2,0.0
202407127132140,0,2,0.0
202407127132145,0,12,0.0
202407127132146,0,1,0.0
202407127132147,0,13,0.0
202407127132148,0,2,0.0
202407127132157,0,3,0.0
202407127132160,0,1,0.0
202407127132161,0,3,0.0
202407127132162,0,7,0.0
202407127132171,0,1,0.0
202407127132178,0,2,0.0
202407127132179,0,3,0.0
202407127132191,0,3,0.0
202407127132193,0,1,0.0
202407127132195,0,3,0.0
202407127132198,0,3,0.0
202407127132200,0,6,0.0
202407127132205,0,4,0.0
202407127132207,0,4,0.0
202407127132208,0,2,0.0
202407127132209,0,1,0.0
202407127132210,0,1,0.0
202407127132213,0,1,0.0
202407127132214,0,4,0.0
202407127132215,0,1,0.0
202407127132218,0,3,0.0
202407127132219,0,1,0.0
202407127132221,0,11,0.0
202407127132222,0,7,0.0
202407127132227,0,1,0.0
202407127132230,0,2,0.0
202407127132238,0,9,0.0
202407127132239,0,1,0.0
202407127132248,0,5,0.0
202407127132253,0,2,0.0
202407127132255,0,6,0.0
202407127132256,0,3,0.0
202407127132259,0,6,0.0
202407127132260,0,3,0.0
202407127132262,0,11,0.0
202407127132266,0,5,0.0
202407127132268,0,1,0.0
202407127132269,0,1,0.0
202407127132270,0,24,0.0
202407127132272,0,14,0.0
202407127132273,0,3,0.0
202407127132275,0,8,0.0
202407127132278,0,8,0.0
202407127132282,0,1,0.0
202407127132283,0,6,0.0
202407127132285,0,3,0.0
202407127132288,0,9,0.0
202407127132291,0,12,0.0
202407127132297,0,9,0.0
202407127132299,0,3,0.0
202407127132300,0,15,0.0
202407127132301,0,1,0.0
202407127132303,0,1,0.0
202407127132305,0,2,0.0
202407127132306,0,1,0.0
202407127132308,0,2,0.0
202407127132313,0,1,0.0
202407127132314,0,1,0.0
202407127132317,0,1,0.0
202407127132321,0,1,0.0
202407127132325,0,1,0.0
202407127132329,0,1,0.0
202407127132332,0,3,0.0
202407127132334,0,1,0.0
202407127132335,0,2,0.0
202407127132341,0,4,0.0
202407127132342,0,11,0.0
202407127132344,0,5,0.0
202407127132345,0,4,0.0
202407127132350,0,4,0.0
202407127132351,0,1,0.0
202407127132355,0,7,0.0
202407127132358,3,8,37.5
202407127132360,0,2,0.0
202407127132365,0,3,0.0
202407127132368,0,29,0.0
202407127132369,0,2,0.0
202407127132372,0,22,0.0
202407127132373,0,1,0.0
202407127132374,0,2,0.0
202407127132378,0,4,0.0
202407127132380,0,3,0.0
202407127132384,0,1,0.0
202407127132386,0,2,0.0
202407127132392,0,5,0.0
202407127132394,0,6,0.0
202407127132399,0,1,0.0
202407127132415,0,1,0.0
202407127132416,0,3,0.0
202407127132417,5,5,100.0
202407127132419,0,1,0.0
202407127132427,0,6,0.0
202407127132428,0,11,0.0
202407127132430,0,2,0.0
202407127132431,0,1,0.0
202407127132435,0,1,0.0
202407127132439,0,5,0.0
202407127132441,0,1,0.0
202407127132445,0,1,0.0
202407127132451,0,1,0.0
202407127132453,0,8,0.0
202407127132455,0,1,0.0
202407127132456,0,6,0.0
202407127132459,0,1,0.0
202407127132460,0,1,0.0
202407127132463,0,1,0.0
202407127132468,0,1,0.0
202407127132469,0,1,0.0
202407127132472,0,8,0.0
202407127132474,0,5,0.0
202407127132476,0,3,0.0
202407127132477,0,1,0.0
202407127132479,0,18,0.0
202407127132481,0,1,0.0
202407127132483,0,1,0.0
202407127132484,0,8,0.0
202407127132486,0,1,0.0
202407127132487,0,1,0.0
202407127132488,0,4,0.0
202407127132492,0,1,0.0
202407127132494,0,1,0.0
202407127132496,0,1,0.0
202407127132497,0,2,0.0
202407127132522,0,18,0.0
202407127132528,0,4,0.0
202407127132529,1,1,100.0
202407127132531,0,7,0.0
202407127132532,0,5,0.0
202407127132533,0,2,0.0
202407127132535,0,1,0.0
202407127132536,0,1,0.0
202407127132537,0,9,0.0
202407127132538,0,1,0.0
202407127132541,0,2,0.0
202407127132542,0,1,0.0
202407127132543,0,1,0.0
202407127132544,0,3,0.0
202407127132545,0,1,0.0
202407127132547,0,4,0.0
202407127132548,0,2,0.0
202407127132550,0,3,0.0
202407127132551,0,2,0.0
202407127132553,0,4,0.0
202407127132556,0,2,0.0
202407127132559,0,2,0.0
202407127132560,0,6,0.0
202407127132562,0,5,0.0
202407127132564,0,4,0.0
202407127132565,0,2,0.0
202407127132571,0,4,0.0
202407127132572,0,1,0.0
202407127132573,0,1,0.0
202407127132574,0,1,0.0
202407127132575,0,9,0.0
202407127132576,0,10,0.0
202407127132577,0,1,0.0
202407127132578,0,1,0.0
202407127132579,0,3,0.0
202407127132580,0,5,0.0
202407127132585,0,2,0.0
202407127132588,0,1,0.0
202407127132592,0,10,0.0
202407127132594,0,12,0.0
202407127132597,0,10,0.0
202407127132601,0,2,0.0
202407127132602,0,4,0.0
202407127132607,0,12,0.0
202407127132608,0,1,0.0
202407127132609,0,2,0.0
202407127132610,0,1,0.0
202407127132612,0,2,0.0
202407127132615,0,2,0.0
202407127132617,0,1,0.0
202407127132618,0,1,0.0
202407127132620,6,7,85.71428571428571
202407127132622,0,6,0.0
202407127132623,0,3,0.0
202407127132626,0,9,0.0
202407127132627,0,2,0.0
202407127132631,0,7,0.0
202407127132644,0,1,0.0
202407127132645,0,3,0.0
202407127132647,0,7,0.0
202407127132648,0,6,0.0
202407127132649,0,1,0.0
202407127132650,0,3,0.0
202407127132651,0,7,0.0
202407127132652,0,7,0.0
202407127132653,0,3,0.0
202407127132654,0,1,0.0
202407127132656,0,3,0.0
202407127132657,0,7,0.0
202407127132658,0,2,0.0
202407127132660,6,25,24.0
202407127132661,0,1,0.0
202407127132662,0,4,0.0
202407127132664,0,1,0.0
202407127132665,0,1,0.0
202407127132667,0,12,0.0
202407127132671,0,6,0.0
202407127132674,0,1,0.0
202407127132676,0,3,0.0
202407127132678,0,1,0.0
202407127132680,0,2,0.0
202407127132681,0,1,0.0
202407127132683,0,1,0.0
202407127132684,0,2,0.0
202407127132694,0,1,0.0
202407127132695,0,1,0.0
202407127132700,0,2,0.0
202407127132704,0,2,0.0
202407127132706,0,1,0.0
202407127132708,0,4,0.0
202407127132712,0,6,0.0
202407127132713,0,5,0.0
202407127132714,0,1,0.0
202407127132716,0,1,0.0
202407127132717,0,1,0.0
202407127132718,0,3,0.0
202407127132719,0,1,0.0
202407127132721,0,2,0.0
202407127132722,0,3,0.0
202407127132725,0,2,0.0
202407127132729,0,1,0.0
202407127132730,0,1,0.0
202407127132731,0,1,0.0
202407127132733,0,2,0.0
202407127132734,0,3,0.0
202407127132735,0,4,0.0
202407127132736,0,1,0.0
202407127132737,0,3,0.0
202407127132738,0,11,0.0
202407127132742,0,5,0.0
202407127132743,0,3,0.0
202407127132752,0,1,0.0
202407127132754,0,1,0.0
202407127132756,0,1,0.0
202407127132760,0,1,0.0
202407127132762,0,1,0.0
202407127132763,0,1,0.0
202407127132792,0,3,0.0
202407127132798,0,2,0.0
202407127132806,0,2,0.0
202407127132807,0,2,0.0
202407127132821,0,7,0.0
202407127132824,0,1,0.0
202407127132844,0,3,0.0
202407127132848,0,3,0.0
202407127132852,0,12,0.0
202407127132853,0,1,0.0
202407127132854,0,5,0.0
202407127132856,0,1,0.0
202407127132857,0,3,0.0
202407127132862,0,4,0.0
202407127132864,0,1,0.0
202407127132870,0,2,0.0
202407127132874,0,3,0.0
202407127132875,0,3,0.0
202407127132877,0,9,0.0
202407127132878,0,1,0.0
202407127132881,0,5,0.0
202407127132885,0,1,0.0
202407127132886,0,2,0.0
202407127132890,0,2,0.0
202407127132891,0,5,0.0
202407127132892,0,2,0.0
202407127132895,2,2,100.0
202407127132910,3,3,100.0
202407127132915,0,1,0.0
202407127132917,3,3,100.0
202407127132920,0,3,0.0
202407127132922,5,5,100.0
202407127132932,4,4,100.0
202407127132935,2,2,100.0
202407127132936,4,4,100.0
202407127132946,4,4,100.0
202407127132949,0,1,0.0
202407127132951,0,2,0.0
202407127132952,1,1,100.0
202407127132956,2,2,100.0
202407127132959,0,3,0.0
202407127132964,2,2,100.0
202407127132965,0,3,0.0
202407127132969,0,2,0.0
202407127132972,2,2,100.0
202407127132977,10,10,100.0
202407127132987,3,3,100.0
202407127132997,4,4,100.0
202407127133025,0,1,0.0
202407127133027,3,3,100.0
202407127133034,2,5,40.0
202407127133042,2,4,50.0
202407127133050,5,5,100.0
202407127133060,1,1,100.0
202407127133073,0,1,0.0
202407127133075,0,1,0.0
202407127133083,0,1,0.0
202407127133087,2,2,100.0
202407127133090,3,3,100.0
202407127133094,0,1,0.0
202407127133096,0,3,0.0
202407127133104,0,3,0.0
202407127133105,0,5,0.0
202407127133108,3,3,100.0
202407127133114,1,1,100.0
202407127133115,2,2,100.0
202407127133117,5,6,83.33333333333334
202407127133118,3,3,100.0
202407127133122,3,3,100.0
202407127133123,9,9,100.0
202407127133127,0,1,0.0
202407127133129,1,1,100.0
202407127133130,2,2,100.0
202407127133172,0,4,0.0
202407127133232,0,6,0.0
202407127133234,0,1,0.0
202407127133237,0,1,0.0
202407127133240,1,1,100.0
202407127133321,8,16,50.0
202407127133323,0,6,0.0
202407127133325,0,6,0.0
202407127133327,0,8,0.0
202407127133335,7,7,100.0
202407127133344,0,2,0.0
202407127133352,0,3,0.0
202407127133365,6,6,100.0
202407127133370,0,1,0.0
202407127133372,0,9,0.0
202407127133375,0,3,0.0
202407127133379,0,2,0.0
202407127133380,0,3,0.0
202407127133389,12,14,85.71428571428571
202407127133390,16,16,100.0
202407127133392,0,1,0.0
202407127133398,0,5,0.0
202407127133400,0,12,0.0
202407127133401,0,20,0.0
202407127133404,0,1,0.0
202407127133408,10,10,100.0
202407127133410,6,9,66.66666666666666
202407127133412,8,10,80.0
202407127133413,10,10,100.0
202407127133415,1,3,33.33333333333333
202407127133421,0,1,0.0
202407127133422,0,9,0.0
202407127133429,0,1,0.0
202407127133433,0,1,0.0
202407127133435,0,6,0.0
202407127133436,0,3,0.0
202407127133448,0,6,0.0
202407127133450,0,5,0.0
202407127133451,0,1,0.0
202407127133452,0,1,0.0
202407127133453,0,1,0.0
202407127133454,0,2,0.0
202407127133457,0,5,0.0
202407127133458,0,8,0.0
202407127133459,0,8,0.0
202407127133460,0,16,0.0
202407127133461,0,1,0.0
202407127133463,0,8,0.0
202407127133464,0,10,0.0
202407127133465,0,4,0.0
202407127133469,0,17,0.0
202407127133474,0,3,0.0
202407127133475,0,6,0.0
202407127133481,1,1,100.0
202407127133483,0,1,0.0
202407127133486,4,4,100.0
202407127133489,6,6,100.0
202407127133490,15,15,100.0
202407127133493,0,3,0.0
202407127133494,3,3,100.0
202407127133496,4,4,100.0
202407127134145,0,3,0.0
202407127134522,2,4,50.0
202407127136460,0,4,0.0
202407127136470,0,2,0.0
202407127136473,0,5,0.0
202407127136481,0,1,0.0
202407127136484,0,1,0.0
202407127136487,0,13,0.0
202407127136490,0,2,0.0
202407127136493,0,1,0.0
202407127136499,0,1,0.0
202407127136502,0,2,0.0
202407127136510,0,1,0.0
202407127136517,0,5,0.0
202407127136524,7,10,70.0
202407127136530,0,1,0.0
202407127136534,0,3,0.0
202407127136538,0,2,0.0
202407127136551,0,1,0.0
202407127136555,0,3,0.0
202407127136559,0,1,0.0
202407127136569,0,3,0.0
202407127136577,0,13,0.0
202407127136580,0,1,0.0
202407127136583,0,1,0.0
202407127136586,0,3,0.0
202407127136594,0,7,0.0
202407127136597,0,3,0.0
202407127136602,0,4,0.0
202407127136606,0,2,0.0
202407127136613,0,2,0.0
202407127136627,0,1,0.0
202407127136643,0,1,0.0
202407127136663,0,2,0.0
202407127136666,0,2,0.0
202407127136672,0,9,0.0
202407127136692,0,1,0.0
202407127136694,0,1,0.0
202407127136707,0,1,0.0
202407127136734,0,1,0.0
202407127136738,0,3,0.0
202407127136743,0,3,0.0
202407127136744,0,8,0.0
202407127136746,0,1,0.0
202407127136748,0,6,0.0
202407127136752,0,1,0.0
202407127136753,0,9,0.0
202407127136756,0,2,0.0
202407127136760,0,4,0.0
202407127136763,0,6,0.0
202407127136765,0,1,0.0
202407127136769,0,2,0.0
202407127136771,0,2,0.0
202407127136773,0,2,0.0
202407127136783,0,2,0.0
202407127136787,0,4,0.0
202407127136821,0,2,0.0
202407127136837,0,6,0.0
202407127136851,0,2,0.0
202407127136856,0,3,0.0
202407127136870,0,2,0.0
202407127136881,0,1,0.0
202407127136884,0,1,0.0
202407127136889,0,1,0.0
202407127136892,0,1,0.0
202407127136904,0,1,0.0
202407127136918,0,1,0.0
202407127136925,0,4,0.0
202407127136936,0,6,0.0
202407127136942,0,2,0.0
202407127136950,0,1,0.0
202407127136958,0,1,0.0
202407127136962,0,1,0.0
202407127136964,0,1,0.0
202407127136972,0,10,0.0
202407127136986,0,1,0.0
202407127136988,0,11,0.0
202407127136992,0,3,0.0
202407127136996,0,2,0.0
202407127136998,0,1,0.0
202407127137004,0,9,0.0
202407127137008,0,10,0.0
202407127137016,0,27,0.0
202407127137018,0,5,0.0
202407127137022,0,12,0.0
202407127137032,0,5,0.0
202407127137040,0,7,0.0
202407127137042,0,1,0.0
202407127137046,0,11,0.0
202407127137049,0,25,0.0
202407127137055,0,1,0.0
202407127137056,0,2,0.0
202407127137060,0,19,0.0
202407127137066,0,1,0.0
202407127137067,0,3,0.0
202407127137068,0,2,0.0
202407127137075,0,2,0.0
202407127137078,0,8,0.0
202407127137088,0,2,0.0
202407127137091,0,1,0.0
202407127137096,0,12,0.0
202407127137099,0,3,0.0
202407127137103,0,1,0.0
202407127137113,0,1,0.0
202407127137120,0,1,0.0
202407127137121,0,2,0.0
202407127137123,0,1,0.0
202407127137124,0,4,0.0
202407127137125,0,1,0.0
202407127137127,0,1,0.0
202407127137130,0,2,0.0
202407127137137,0,1,0.0
202407127137143,0,1,0.0
202407127137149,0,2,0.0
202407127137162,0,1,0.0
202407127137168,0,5,0.0
202407127137170,0,14,0.0
202407127137171,0,1,0.0
202407127137173,0,8,0.0
202407127137177,0,12,0.0
202407127137179,0,13,0.0
202407127137182,0,2,0.0
202407127137183,0,2,0.0
202407127137185,0,1,0.0
202407127137187,0,15,0.0
202407127137189,0,1,0.0
202407127137190,0,4,0.0
202407127137191,0,13,0.0
202407127137194,0,1,0.0
202407127137196,0,1,0.0
202407127137199,1,1,100.0
202407127137200,0,3,0.0
202407127137201,0,1,0.0
202407127137204,0,1,0.0
202407127137206,0,6,0.0
202407127137215,0,2,0.0
202407127137216,0,2,0.0
202407127137222,0,1,0.0
202407127137229,0,1,0.0
202407127137233,0,1,0.0
202407127137238,0,1,0.0
202407127137243,0,8,0.0
202407127137246,0,1,0.0
202407127137247,0,1,0.0
202407127137275,0,1,0.0
202407127137281,1,1,100.0
202407127137284,0,9,0.0
202407127137289,0,2,0.0
202407127137295,0,1,0.0
202407127137301,0,4,0.0
202407127137305,0,2,0.0
202407127137307,0,13,0.0
202407127137311,0,3,0.0
202407127137313,0,2,0.0
202407127137317,0,7,0.0
202407127137320,0,1,0.0
202407127137323,0,3,0.0
202407127137325,0,1,0.0
202407127137329,0,1,0.0
202407127137337,0,3,0.0
202407127137341,0,1,0.0
202407127137343,0,8,0.0
202407127137347,0,4,0.0
202407127137349,0,5,0.0
202407127137353,0,1,0.0
202407127137356,0,10,0.0
202407127137359,0,5,0.0
202407127137362,0,7,0.0
202407127137368,0,10,0.0
202407127137373,0,2,0.0
202407127137385,0,6,0.0
202407127137392,0,3,0.0
202407127137396,0,2,0.0
202407127137400,0,1,0.0
202407127137404,0,2,0.0
202407127137417,0,1,0.0
202407127137424,0,10,0.0
202407127137430,0,16,0.0
202407127137445,0,2,0.0
202407127137500,0,4,0.0
202407127137514,0,6,0.0
202407127137519,0,1,0.0
202407127137528,0,1,0.0
202407127137533,0,7,0.0
202407127137540,0,6,0.0
202407127137544,0,1,0.0
202407127137547,0,5,0.0
202407127137556,0,3,0.0
202407127137560,0,2,0.0
202407127137580,0,1,0.0
202407127137587,0,1,0.0
202407127137593,0,2,0.0
202407127137605,0,1,0.0
202407127137622,0,2,0.0
202407127137626,0,11,0.0
202407127137630,0,13,0.0
202407127137634,0,2,0.0
202407127137649,0,9,0.0
202407127137653,0,1,0.0
202407127137657,0,5,0.0
202407127137661,0,13,0.0
202407127137665,0,1,0.0
202407127137669,0,13,0.0
202407127137674,0,1,0.0
202407127137676,0,8,0.0
202407127137682,0,8,0.0
202407127137685,0,11,0.0
202407127137689,0,2,0.0
202407127137692,0,6,0.0
202407127137699,0,3,0.0
202407127137703,0,7,0.0
202407127137708,0,1,0.0
202407127137712,0,1,0.0
202407127137718,0,14,0.0
202407127137722,0,3,0.0
202407127137726,0,2,0.0
202407127137728,0,2,0.0
202407127137732,0,1,0.0
202407127137740,0,1,0.0
202407127137742,0,12,0.0
202407127137748,0,1,0.0
202407127137767,0,2,0.0
202407127137769,0,1,0.0
202407127137777,0,1,0.0
202407127137935,0,1,0.0
202407127137941,0,2,0.0
202407127137946,0,5,0.0
202407127137952,0,1,0.0
202407127137956,0,2,0.0
202407127137960,0,5,0.0
202407127137965,0,11,0.0
202407127137971,0,2,0.0
202407127137975,0,2,0.0
202407127137983,0,10,0.0
202407127137987,0,1,0.0
202407127137989,0,1,0.0
202407127138031,0,1,0.0
202407127138095,9,9,100.0
202407127138115,10,10,100.0
202407127138583,0,2,0.0
202407127138584,0,2,0.0
202407127138585,0,2,0.0
202407127138587,0,2,0.0
202407127138588,0,6,0.0
202407127138593,0,6,0.0
202407127138594,0,5,0.0
202407127138596,0,7,0.0
202407127138597,0,2,0.0
202407127138598,0,13,0.0
202407127138600,0,2,0.0
202407127138602,0,1,0.0
202407127138603,0,2,0.0
202407127138605,0,1,0.0
202407127138610,0,6,0.0
202407127138611,0,9,0.0
202407127138614,0,1,0.0
202407127138616,0,3,0.0
202407127138629,0,16,0.0
202407127138635,0,1,0.0
202407127138640,0,2,0.0
202407127138644,0,2,0.0
202407127138645,0,5,0.0
202407127138647,0,1,0.0
202407127138649,0,1,0.0
202407127138650,0,12,0.0
202407127138653,0,1,0.0
202407127138654,0,3,0.0
202407127138659,0,2,0.0
202407127138662,0,6,0.0
202407127138673,0,1,0.0
202407127138676,0,19,0.0
202407127138678,0,11,0.0
202407127138681,0,3,0.0
202407127138683,0,4,0.0
202407127138686,0,3,0.0
202407127138688,0,1,0.0
202407127138692,0,1,0.0
202407127138699,0,1,0.0
202407127138701,0,3,0.0
202407127138704,0,11,0.0
202407127138706,0,4,0.0
202407127138715,0,6,0.0
202407127138716,0,2,0.0
202407127138718,0,4,0.0
202407127138721,0,1,0.0
202407127138722,0,2,0.0
202407127138723,7,9,77.77777777777779
202407127138724,0,1,0.0
202407127138725,0,1,0.0
202407127138727,0,1,0.0
202407127138728,0,2,0.0
202407127138730,0,1,0.0
202407127138731,0,5,0.0
202407127138735,0,3,0.0
202407127138736,0,1,0.0
202407127138737,0,6,0.0
202407127138738,0,4,0.0
202407127138740,0,4,0.0
202407127138741,0,20,0.0
202407127138742,0,11,0.0
202407127138743,0,20,0.0
202407127138744,0,10,0.0
202407127138745,0,7,0.0
202407127138746,2,4,50.0
202407127138748,0,3,0.0
202407127138749,0,6,0.0
202407127138750,0,11,0.0
202407127138752,0,5,0.0
202407127138753,0,20,0.0
202407127138754,0,8,0.0
202407127138755,0,3,0.0
202407127138756,0,8,0.0
202407127138757,0,8,0.0
202407127138758,0,1,0.0
202407127138760,0,21,0.0
202407127138761,0,10,0.0
202407127138762,0,1,0.0
202407127138763,0,3,0.0
202407127138768,0,6,0.0
202407127138769,0,1,0.0
202407127138773,4,11,36.36363636363637
202407127138777,0,2,0.0
202407127138778,0,7,0.0
202407127138779,0,2,0.0
202407127138782,0,1,0.0
202407127138783,0,7,0.0
202407127138786,0,8,0.0
202407127138793,0,6,0.0
202407127138795,0,8,0.0
202407127138798,0,1,0.0
202407127138800,0,2,0.0
202407127138802,0,1,0.0
202407127138806,0,22,0.0
202407127138808,0,2,0.0
202407127138810,0,11,0.0
202407127138812,0,2,0.0
202407127138813,0,1,0.0
202407127138814,0,1,0.0
202407127138816,0,6,0.0
202407127138818,0,8,0.0
202407127138820,0,1,0.0
202407127138823,0,17,0.0
202407127138827,0,3,0.0
202407127138830,0,6,0.0
202407127138832,0,15,0.0
202407127138836,0,4,0.0
202407127138838,0,3,0.0
202407127138840,0,1,0.0
202407127138842,0,1,0.0
202407127138845,0,1,0.0
202407127138847,0,8,0.0
202407127138849,0,2,0.0
202407127138851,0,5,0.0
202407127138853,0,2,0.0
202407127138854,0,22,0.0
202407127138855,0,4,0.0
202407127138857,0,2,0.0
202407127138858,0,6,0.0
202407127138859,0,6,0.0
202407127138860,0,5,0.0
202407127138861,0,5,0.0
202407127138863,0,3,0.0
202407127138864,0,4,0.0
202407127138867,0,34,0.0
202407127138869,0,4,0.0
202407127138876,0,2,0.0
202407127138884,0,10,0.0
202407127138886,0,1,0.0
202407127138888,0,11,0.0
202407127138890,0,2,0.0
202407127138892,0,16,0.0
202407127138894,4,5,80.0
202407127138899,3,22,13.636363636363635
202407127138904,0,5,0.0
202407127138906,0,41,0.0
202407127138909,0,8,0.0
202407127138911,0,2,0.0
202407127138913,0,10,0.0
202407127138917,0,16,0.0
202407127138919,0,11,0.0
202407127138921,16,17,94.11764705882352
202407127138925,0,18,0.0
202407127138927,0,1,0.0
202407127138931,0,3,0.0
202407127138934,0,3,0.0
202407127138936,0,1,0.0
202407127138938,0,2,0.0
202407127138943,0,8,0.0
202407127138945,0,3,0.0
202407127138947,0,10,0.0
202407127138949,0,2,0.0
202407127138952,0,2,0.0
202407127138954,16,30,53.333333333333336
202407127138960,0,3,0.0
202407127138962,0,1,0.0
202407127138964,0,2,0.0
202407127138966,0,2,0.0
202407127138967,0,1,0.0
202407127138969,0,14,0.0
202407127138971,0,2,0.0
202407127138972,0,1,0.0
202407127138973,0,5,0.0
202407127138974,0,25,0.0
202407127138976,0,3,0.0
202407127138978,0,4,0.0
202407127138979,0,16,0.0
202407127138980,0,14,0.0
202407127138983,0,1,0.0
202407127138985,0,5,0.0
202407127138988,0,1,0.0
202407127138989,0,2,0.0
202407127138990,0,1,0.0
202407127138991,0,1,0.0
202407127138992,0,1,0.0
202407127138993,0,5,0.0
202407127138994,0,10,0.0
202407127138995,0,7,0.0
202407127138996,0,2,0.0
202407127138997,0,1,0.0
202407127138998,0,9,0.0
202407127138999,0,2,0.0
202407127139000,0,1,0.0
202407127139002,0,3,0.0
202407127139003,0,3,0.0
202407127139008,0,7,0.0
202407127139011,6,7,85.71428571428571
202407127139012,0,1,0.0
202407127139013,0,6,0.0
202407127139016,8,12,66.66666666666666
202407127139017,0,6,0.0
202407127139018,0,9,0.0
202407127139019,0,4,0.0
202407127139020,0,8,0.0
202407127139022,0,1,0.0
202407127139025,0,2,0.0
202407127139028,0,1,0.0
202407127139029,0,1,0.0
202407127139031,0,1,0.0
202407127139032,0,5,0.0
202407127139038,0,3,0.0
202407127139039,0,1,0.0
202407127139041,0,5,0.0
202407127139042,0,3,0.0
202407127139044,0,3,0.0
202407127139045,0,3,0.0
202407127139046,0,1,0.0
202407127139047,0,1,0.0
202407127139049,0,10,0.0
202407127139050,0,4,0.0
202407127139054,0,2,0.0
202407127139055,0,1,0.0
202407127139056,0,23,0.0
202407127139057,0,2,0.0
202407127139059,0,1,0.0
202407127139060,0,3,0.0
202407127139061,0,2,0.0
202407127139063,0,2,0.0
202407127139064,0,3,0.0
202407127139065,0,7,0.0
202407127139068,0,4,0.0
202407127139070,0,8,0.0
202407127139072,0,4,0.0
202407127139073,0,5,0.0
202407127139074,0,4,0.0
202407127139075,0,5,0.0
202407127139079,0,2,0.0
202407127139082,0,1,0.0
202407127139083,0,16,0.0
202407127139084,0,11,0.0
202407127139085,0,1,0.0
202407127139086,0,3,0.0
202407127139087,0,1,0.0
202407127139088,0,1,0.0
202407127139089,0,10,0.0
202407127139093,0,6,0.0
202407127139094,0,2,0.0
202407127139096,0,19,0.0
202407127139097,0,3,0.0
202407127139099,0,9,0.0
202407127139100,0,1,0.0
202407127139101,0,8,0.0
202407127139102,0,4,0.0
202407127139103,0,11,0.0
202407127139105,0,12,0.0
202407127139106,0,4,0.0
202407127139109,0,12,0.0
202407127139110,0,4,0.0
202407127139111,0,5,0.0
202407127139112,0,4,0.0
202407127139113,0,15,0.0
202407127139114,0,8,0.0
202407127139115,0,6,0.0
202407127139116,0,10,0.0
202407127139117,0,1,0.0
202407127139119,0,5,0.0
202407127139120,0,4,0.0
202407127139121,0,6,0.0
202407127139122,0,11,0.0
202407127139124,0,26,0.0
202407127139126,0,7,0.0
202407127139127,0,2,0.0
202407127139128,0,2,0.0
202407127139129,0,12,0.0
202407127139133,0,1,0.0
202407127139138,0,5,0.0
202407127139142,0,1,0.0
202407127139148,0,1,0.0
202407127139150,0,5,0.0
202407127139156,0,4,0.0
202407127139160,0,6,0.0
202407127139162,0,2,0.0
202407127139166,0,1,0.0
202407127139170,0,6,0.0
202407127139174,0,1,0.0
202407127139176,0,3,0.0
202407127139178,0,7,0.0
202407127139180,0,15,0.0
202407127139182,0,1,0.0
202407127139184,0,1,0.0
202407127139188,0,2,0.0
202407127139190,0,4,0.0
202407127139200,0,1,0.0
202407127139202,0,7,0.0
202407127139206,0,2,0.0
202407127139210,0,1,0.0
202407127139216,0,1,0.0
202407127139220,0,5,0.0
202407127139224,0,6,0.0
202407127139230,0,2,0.0
202407127139236,0,10,0.0
202407127139240,0,2,0.0
202407127139244,0,1,0.0
202407127139246,0,1,0.0
202407127139248,0,3,0.0
202407127139250,0,2,0.0
202407127139258,0,5,0.0
202407127139260,0,7,0.0
202407127139264,0,1,0.0
202407127139267,0,4,0.0
202407127139269,0,5,0.0
202407127139271,0,1,0.0
202407127139272,0,6,0.0
202407127139275,0,3,0.0
202407127139277,0,1,0.0
202407127139282,0,4,0.0
202407127139283,0,1,0.0
202407127139285,0,1,0.0
202407127139286,0,1,0.0
202407127139289,0,3,0.0
202407127139290,0,2,0.0
202407127139291,0,7,0.0
202407127139292,0,2,0.0
202407127139293,0,2,0.0
202407127139296,0,1,0.0
202407127139297,0,1,0.0
202407127139298,0,1,0.0
202407127139303,0,1,0.0
202407127139308,0,5,0.0
202407127139311,0,2,0.0
202407127139312,0,2,0.0
202407127139314,0,4,0.0
202407127139315,0,1,0.0
202407127139316,0,1,0.0
202407127139317,3,4,75.0
202407127139318,0,1,0.0
202407127139319,0,8,0.0
202407127139324,0,8,0.0
202407127139326,0,3,0.0
202407127139329,0,1,0.0
202407127139332,0,3,0.0
202407127139333,0,3,0.0
202407127139334,0,3,0.0
202407127139335,0,3,0.0
202407127139336,0,1,0.0
202407127139337,0,1,0.0
202407127139340,0,1,0.0
202407127139343,0,2,0.0
202407127139344,0,32,0.0
202407127139345,0,4,0.0
202407127139346,0,9,0.0
202407127139347,0,1,0.0
202407127139348,0,16,0.0
202407127139349,0,26,0.0
202407127139350,0,6,0.0
202407127139351,0,1,0.0
202407127139352,0,9,0.0
202407127139353,0,14,0.0
202407127139354,15,16,93.75
