TiplocCode,StationName,Latitude,Longitude
KENOLYM,Kensington (Olympia) Rail Station,51.49789711334172,-0.21036409554865088
SPALDNG,Spalding Rail Station,52.78880482507036,-0.15688410451144946
CHEAM,Cheam Rail Station,51.35547721414258,-0.21416747919663723
BALDOCK,Baldock Rail Station,51.99286953026436,-0.18756370849981505
BANSTED,Banstead Rail Station,51.32934713953524,-0.2131588873221888
QPRK,Queens Park (London) Rail Station,51.53396447272617,-0.20498481179665223
WLWYNN,Welwyn North Rail Station,51.823495761097846,-0.19209151765302254
BRBY,Brondesbury Rail Station,51.545163994661436,-0.2023086898937502
WIMBLDN,Wimbledon Rail Station,51.4212740877343,-0.20638299561379136
WDON,Wimbledon Rail Station,51.42127386775804,-0.2063686212749174
KGWD,Kingswood Rail Station,51.29472301574376,-0.21124751711763806
KNEBWTH,Knebworth Rail Station,51.86685315255862,-0.1872887471176889
SMERTON,South Merton Rail Station,51.40299140686854,-0.20515743434763214
POTRSBR,Potters Bar Rail Station,51.69706567969736,-0.19260549421949238
WSUTTON,West Sutton Rail Station,51.36585215689704,-0.20517330579920087
IFIELD,Ifield Rail Station,51.1156211846563,-0.21477211260232246
MORDENS,Morden South Rail Station,51.39611460877361,-0.19946095465267374
WBRMPTN,West Brompton Rail Station,51.487059652591135,-0.1955925966196755
SHLIER,St Helier (London) Rail Station,51.38989910092691,-0.19877070546198772
WHMPSTM,West Hampstead Thameslink Rail Station,51.548474138050466,-0.19183687482396922
KLBRNHR,Kilburn High Road Rail Station,51.53727577186993,-0.19223745504111628
REIGATE,Reigate Rail Station,51.24195667808213,-0.20382509388069217
FSHRSGT,Fishersgate Rail Station,50.834232839994534,-0.21942319572890354
WHMDSTD,West Hampstead Rail Station,51.547465926432764,-0.19118455380467086
BELM,Belmont Rail Station,51.34381309401992,-0.19885508070858318
SUTTONC,Sutton Common Rail Station,51.37488902747709,-0.1963425366991946
WDWTOWN,Wandsworth Town Rail Station,51.46104609442501,-0.18812543832144574
HYDNSRD,Haydons Road Rail Station,51.42544624870478,-0.18881466695257595
SUTTON,Sutton (London) Rail Station,51.35953145757517,-0.19121477629851216
ERLFLD,Earlsfield Rail Station,51.44233526834267,-0.18771489121195267
FNCHLYR,Finchley Road & Frognal Rail Station,51.55026416695094,-0.18314055684167826
HADLYWD,Hadley Wood Rail Station,51.668495156116336,-0.17617251441851645
CSEAH,Imperial Wharf Rail Station,51.474947395730766,-0.18282271296534727
SHMPSTD,South Hampstead Rail Station,51.541430469895005,-0.1788777273624639
PSLDAWH,Portslade Rail Station,50.83568078977693,-0.20533645579589138
NBARNET,New Barnet Rail Station,51.64857288732187,-0.17299711659662576
PADTON,London Paddington Rail Station,51.51599380393494,-0.17617393513899587
GRMSBYT,Grimsby Town Rail Station,53.56342678388088,-0.08698390449550186
HBRTBDG,Hubberts Bridge Rail Station,52.97535127593903,-0.11052872014211562
OKLGHPK,Oakleigh Park Rail Station,51.63767632101218,-0.16620936522708793
CRAWLEY,Crawley Rail Station,51.112212087921925,-0.1866728926192064
CLPHMJ2,Clapham Junction Rail Station,51.46418632184734,-0.17029337302230824
CLPHMJC,Clapham Junction Rail Station,51.464186097313394,-0.1702789854926503
CLPHMJM,Clapham Junction Rail Station,51.46418587277767,-0.17026459796317778
CLPHMJW,Clapham Junction Rail Station,51.464185648240196,-0.17025021043389113
CLPHMJ1,Clapham Junction Rail Station,51.46418519915992,-0.17022143537587736
HMPSTDH,Hampstead Heath Rail Station,51.555208482982515,-0.16570538005671365
GRMSBYD,Grimsby Docks Rail Station,53.57431985073566,-0.07561724005950984
CRSHLTB,Carshalton Beeches Rail Station,51.35740925118441,-0.16979700162263134
MARYLBN,London Marylebone Rail Station,51.52252218374344,-0.16291086323790696
WHTLSEA,Whittlesea Rail Station,52.54952744094796,-0.11899097166357245
CHSD,Chipstead Rail Station,51.30927560512479,-0.1695031826630294
WANDCMN,Wandsworth Common Rail Station,51.4461831237151,-0.1633859489935347
CRSHLTN,Carshalton Rail Station,51.36845260892302,-0.1663684930200179
EARLSWD,Earlswood (Surrey) Rail Station,51.22732674647677,-0.17082302599503946
TOOTING,Tooting Rail Station,51.419846736091394,-0.16127769044519363
ALDTON,Aldrington Rail Station,50.83638211384171,-0.1838214707685977
REDHILL,Redhill Rail Station,51.24019941584228,-0.16589991509185212
MITCHMJ,Mitcham Junction Rail Station,51.392948426527305,-0.15775660406197944
GOSPLOK,Gospel Oak Rail Station,51.55533373728611,-0.15077014382967097
ESTFLDS,Mitcham Eastfields Rail Station,51.40773734697603,-0.15464599323415706
SALFDS,Salfords (Surrey) Rail Station,51.201746286120766,-0.16248913804893236
BALHAM,Balham Rail Station,51.44322317089602,-0.15242445273845226
NEWCLEE,New Clee Rail Station,53.574377409149676,-0.060812622143853794
HKBG,Hackbridge Rail Station,51.37787009109521,-0.15390751447007806
KNTSHTW,Kentish Town West Rail Station,51.54654613974292,-0.14665547365130868
HORLEY,Horley Rail Station,51.16877360510367,-0.16105354156335744
NEWSGAT,New Southgate Rail Station,51.61411186666562,-0.14303786856247486
GTWK,Gatwick Airport Rail Station,51.15648901918074,-0.16104149227569897
WDMNSTR,Woodmansterne Rail Station,51.31901833067495,-0.15426208585255913
BATRSPK,Battersea Park Rail Station,51.47695805179418,-0.14753347669556222
THBDGS,Three Bridges Rail Station,51.11692203632995,-0.16118404045328139
QTRDBAT,Queenstown Road (Battersea) Rail Station,51.47496617476608,-0.14667817642271053
WALNGTN,Wallington Rail Station,51.3603847700567,-0.15083291112589672
VICTRIC,London Victoria Rail Station,51.49525579793,-0.14455876616975386
VICTRIE,London Victoria Rail Station,51.49525557014153,-0.14454436906945964
HOVE,Hove Rail Station,50.835214634098215,-0.1706873570015011
KNTSHTN,Kentish Town Rail Station,51.550493204133055,-0.14036494555033927
MERSTHM,Merstham Rail Station,51.264152503163636,-0.15022564066708255
CMDNRD,Camden Road Rail Station,51.5417890888924,-0.13870085834982124
WNDSWRD,Wandsworth Road Rail Station,51.4702147556524,-0.13851962275534627
EUSTON,London Euston Rail Station,51.528134545661366,-0.13392359311371335
WATONAS,Watton-at-Stone Rail Station,51.85643615540729,-0.11942744608404228
STRHCOM,Streatham Common Rail Station,51.418728178312996,-0.1360098131067068
UPRHLWY,Upper Holloway Rail Station,51.56362953404716,-0.1295130403444708
ASHWELC,Ashwell & Morden Rail Station,52.030770468721315,-0.10978887432333159
CLPHHS,Clapham High Street Rail Station,51.465479204362666,-0.13252164349146775
COLSDNS,Coulsdon South Rail Station,51.315836442182686,-0.13788725149214812
PRSP,Preston Park Rail Station,50.84594224827382,-0.15516760718269954
STPXBOX,London St Pancras International LL Rail Station,51.53216621968029,-0.1273427017223623
STPX,London St Pancras International Rail Station,51.53238858460319,-0.12718939507566027
STRETHM,Streatham Rail Station,51.425806317315796,-0.13155029449086955
STPADOM,London St Pancras International Rail Station,51.532511879612976,-0.12646342732243962
COLSTWN,Coulsdon Town Rail Station,51.322040936044814,-0.13446418871239385
CHRX,London Charing Cross Rail Station,51.50802569423983,-0.12480214666638566
BOWESPK,Bowes Park Rail Station,51.60701018333947,-0.12058191176001123
STRHILL,Streatham Hill Rail Station,51.43819104527992,-0.12716007266818988
ALEXNDP,Alexandra Palace Rail Station,51.59792229995968,-0.12023517728272679
KNGX,London Kings Cross Rail Station,51.530881640245106,-0.12292594942350836
HASOCKS,Hassocks Rail Station,50.92461409921726,-0.14595301885081252
VAUXHLM,Vauxhall Rail Station,51.48618816636135,-0.12288950783234973
VAUXHLW,Vauxhall Rail Station,51.48618793594184,-0.12287511376534094
NUTFILD,Nutfield Rail Station,51.226811863485736,-0.13253128237378475
CROUCHH,Crouch Hill Rail Station,51.57130018196229,-0.11714877701161854
CLTHRPS,Cleethorpes Rail Station,53.561904524958834,-0.029220882811944328
BALCOMB,Balcombe Rail Station,51.05551993965034,-0.1369337157795526
CLDNNRB,Caledonian Road & Barnsbury Rail Station,51.543039097216564,-0.11672920717287015
CUFFLEY,Cuffley Rail Station,51.7087200325388,-0.10978337010493745
NORBURY,Norbury Rail Station,51.411444094159535,-0.12192608156414782
REEDHMS,Reedham (Surrey) Rail Station,51.33111798661383,-0.12341579150623887
HRNSY,Hornsey Rail Station,51.58645925283769,-0.11197502258223731
PALMRSG,Palmers Green Rail Station,51.61831261706968,-0.11043659976026096
CRHL,Crews Hill Rail Station,51.68448412580156,-0.10688705317832854
BRGHTN,Brighton Rail Station,50.82900304569892,-0.1412803213259717
WATRLMN,London Waterloo Rail Station,51.50329691368724,-0.11310890557120418
BRIXTON,Brixton Rail Station,51.463297224108054,-0.11418343691609953
WADDON,Waddon Rail Station,51.367396119587355,-0.11733587022530013
BRGHLRD,London Road (Brighton) Rail Station,50.836661195930944,-0.1365023035440951
WLOE,London Waterloo East Rail Station,51.50407439050177,-0.10889812257042121
FNPK,Finsbury Park Rail Station,51.564300075195725,-0.10628493630044492
HRGY,Harringay Rail Station,51.57735657703744,-0.10513609644412457
DRYP,Drayton Park Rail Station,51.55276817605896,-0.10550896642046229
PURLEY,Purley Rail Station,51.337577001091326,-0.11403541253091874
WNMHILL,Winchmore Hill Rail Station,51.633940382622114,-0.10090019783598941
BAYFORD,Bayford Rail Station,51.75771474032275,-0.09560997795936094
FRNDNLT,Farringdon (London) Rail Station,51.52016539281876,-0.10520462741583542
HGHI,Highbury & Islington Rail Station,51.546175456656435,-0.10376367697875993
HIGHBYA,Highbury & Islington Rail Station,51.546085592007486,-0.10376741322515147
BURGESH,Burgess Hill Rail Station,50.95365439547852,-0.12741281139685573
HFDN,Hertford North Rail Station,51.79885501338785,-0.0917885069016139
CTMSLNK,City Thameslink Rail Station,51.51393443658694,-0.10358960144307615
BLFR,London Blackfriars Rail Station,51.511808029828224,-0.10333203061481108
GRPK,Grange Park Rail Station,51.64260565191501,-0.09735846348994288
TULSEH,Tulse Hill Rail Station,51.43985946862196,-0.10507672518976659
GORDONH,Gordon Hill Rail Station,51.66333345890911,-0.09461046976477325
HRGYGL,Harringay Green Lanes Rail Station,51.57718051326713,-0.09814373578391125
WNORWOD,West Norwood Rail Station,51.43174591664998,-0.10382995347002018
LBGHJN,Loughborough Junction Rail Station,51.46629594366152,-0.10218204154832883
HERNEH,Herne Hill Rail Station,51.45330333495914,-0.10228913082980416
WVLSFLD,Wivelsfield Rail Station,50.96429499223368,-0.12078997735897533
ELPHNAC,Elephant & Castle Rail Station,51.49402707681021,-0.09872553412459781
ESSEXRD,Essex Road Rail Station,51.540703645687046,-0.09627601718059972
WCROYDN,West Croydon Rail Station,51.37842604915437,-0.1025855095130605
ENFC,Enfield Chase Rail Station,51.65325238970734,-0.09069632864961084
THTH,Thornton Heath Rail Station,51.39877561475097,-0.10030590524766927
BOSTON,Boston Rail Station,52.97808830623367,-0.031003191155386838
CNNB,Canonbury Rail Station,51.54873054933367,-0.09219088726286666
KNLY,Kenley Rail Station,51.324775234930485,-0.10092538124059075
PURLEYO,Purley Oaks Rail Station,51.347043801420995,-0.09885611014751597
RDLSDWN,Riddlesdown Rail Station,51.332484087366765,-0.0993866639554718
MLSECMB,Moulsecoomb Rail Station,50.84672026650653,-0.11884177363726832
CANONST,London Cannon Street Rail Station,51.51138062176804,-0.09029293816824839
MRGT,Moorgate Rail Station,51.51848974265481,-0.08894336882448656
OLDST,Old Street Rail Station,51.52583000752547,-0.0885351270700775
WDULWCH,West Dulwich Rail Station,51.44071622688759,-0.09137147054908999
DENMRKH,Denmark Hill Rail Station,51.46820096967751,-0.08936084240231687
SCROYDN,South Croydon Rail Station,51.36296318140677,-0.09345654723197372
ECROYDN,East Croydon Rail Station,51.37545209915211,-0.09277965882775273
SDSD,Sanderstead Rail Station,51.348281583995664,-0.09367826515675137
LNDNBDC,London Bridge Rail Station,51.505017340531545,-0.08609204421447833
LNDNBDE,London Bridge Rail Station,51.505107204890635,-0.08608827868616997
NDULWCH,North Dulwich Rail Station,51.45450862844604,-0.08791751206468076
ENFLDTN,Enfield Town Rail Station,51.65202386384716,-0.07932760031420812
HERTFDE,Hertford East Rail Station,51.79903317375528,-0.07294138611156303
HYWRDSH,Haywards Heath Rail Station,51.005679970800635,-0.10507774098483114
SELHRST,Selhurst Rail Station,51.39192573715713,-0.08829993697695515
LIVST,London Liverpool Street Rail Station,51.51798933034795,-0.08142598344870328
GIPSYH,Gipsy Hill Rail Station,51.42445141645875,-0.0838358773397547
STMFDHL,Stamford Hill Rail Station,51.57446569141696,-0.07668196245514552
FENCHRS,London Fenchurch Street Rail Station,51.51164413469855,-0.07889672689294278
EDULWCH,East Dulwich Rail Station,51.46149277805527,-0.08057165909632238
SEVNSIS,Seven Sisters Rail Station,51.5822660104942,-0.07527005762392455
DALSKLD,Dalston Kingsland Rail Station,51.54814649530995,-0.07570078484534909
SYDNHMH,Sydenham Hill Rail Station,51.43271244183796,-0.08033953016426834
HAGGERS,Haggerston Rail Station,51.538703765261374,-0.07566650889210691
DALS,Dalston Junction Rail Station,51.54611393457315,-0.07513752968933626
HOXTON,Hoxton Rail Station,51.531509969990644,-0.07568153403257868
SHRDHST,Shoreditch High Street Rail Station,51.523373549535464,-0.0752461410141192
STKNWNG,Stoke Newington Rail Station,51.56523107728528,-0.07288739115942998
STOTNHM,South Tottenham Rail Station,51.58037055641477,-0.07210263319424964
WHHRTLA,White Hart Lane Rail Station,51.60503537071085,-0.07091357802582281
BHILLPK,Bush Hill Park Rail Station,51.64151684471041,-0.06922107223800074
BRUCGRV,Bruce Grove Rail Station,51.59395742621009,-0.06986702802512407
WHYTELF,Whyteleafe Rail Station,51.30995638461077,-0.0811483374934513
SIVRST,Silver Street Rail Station,51.61468679233771,-0.06723995618647544
NORWDJ,Norwood Junction Rail Station,51.39701734489784,-0.0752215397124789
RCTRYRD,Rectory Road Rail Station,51.5585006313155,-0.06826691682303683
UWRLNGH,Upper Warlingham Rail Station,51.30851006332285,-0.07795170532163145
CATERHM,Caterham Rail Station,51.28213978500046,-0.07830708056067857
CRYSTLP,Crystal Palace Rail Station,51.4181073313214,-0.07260983706834827
WHYTLFS,Whyteleafe South Rail Station,51.30338513818811,-0.0769176912929319
PCKHMRY,Peckham Rye Rail Station,51.47003245024109,-0.06941437127112202
PKHMRYC,Peckham Rye Rail Station,51.47003221331148,-0.0693999827351973
EDMNGRN,Edmonton Green Rail Station,51.62492706203259,-0.06111245302652029
TTNHMHL,Tottenham Hale Rail Station,51.58830814602769,-0.059929144588349484
HAKNYNM,Hackney Downs Rail Station,51.548755746293956,-0.060818976973404
ANERLEY,Anerley Rail Station,51.41215128182423,-0.06588588021308492
FAMR,Falmer Rail Station,50.86212733174679,-0.08738546596089918
BTHNLGR,Bethnal Green Rail Station,51.52391556948206,-0.05956800438900095
WCHAPEL,Whitechapel Rail Station,51.51946736549709,-0.059757083627983036
CLAPTON,Clapton Rail Station,51.561642234788756,-0.05702461531901622
LONFLDS,London Fields Rail Station,51.54115128292709,-0.05775333236201704
SBURY,Southbury Rail Station,51.648703346282694,-0.05243687123008014
CAMHTH,Cambridge Heath (London) Rail Station,51.53197100549928,-0.05727902454539279
NMBRLPK,Northumberland Park Rail Station,51.60196736870787,-0.05393188337498378
HACKNYC,Hackney Central Rail Station,51.547103249583515,-0.05605757310182101
SHADWEL,Shadwell Rail Station,51.51128233235132,-0.05693433129206694
PENEW,Penge West Rail Station,51.4175534599434,-0.06083986742692409
PCKHMQD,Queens Road Peckham Rail Station,51.4735645208818,-0.057313531341229525
WAPPING,Wapping Rail Station,51.50438635402,-0.05593085629009604
TURKYST,Turkey Street Rail Station,51.672626389736934,-0.04721659608195901
SBRMNDS,South Bermondsey Rail Station,51.48813387586817,-0.054677696210256164
ANGELRD,Angel Road Rail Station,51.61240323167124,-0.04879138122680068
RTHERHI,Rotherhithe Rail Station,51.50081480892392,-0.05204853683636365
BIRKBCK,Birkbeck Rail Station,51.403889894486234,-0.055738698827520285
SYDENHM,Sydenham Rail Station,51.42724621094197,-0.05424394013592186
ROYSTON,Royston Rail Station,52.05307840373091,-0.02692143684837172
NUNHEAD,Nunhead Rail Station,51.46682631342148,-0.052272651679703554
PNGEE,Penge East Rail Station,51.41933221869212,-0.05422049429344295
FORESTH,Forest Hill Rail Station,51.43927840439328,-0.05315706409185355
CNDAW,Canada Water Rail Station,51.49798838808957,-0.049719794795147126
SURREYQ,Surrey Quays Rail Station,51.4931946535552,-0.04751862190273104
ELMERSE,Elmers End Rail Station,51.39849064581119,-0.04957030733623233
BLCHSRD,Blackhorse Road Rail Station,51.58660378548716,-0.041235701259894925
HOMRTON,Homerton Rail Station,51.54701036447641,-0.042359794129630535
HONROPK,Honor Oak Park Rail Station,51.44998728272111,-0.0455054128469023
THBLDSG,Theobalds Grove Rail Station,51.692454860751624,-0.03483134069475558
WLDNGHM,Woldingham Rail Station,51.29015616520065,-0.051869670122120334
WARE,Ware Rail Station,51.80795869870827,-0.028781343855874955
KENTHOS,Kent House Rail Station,51.41221351191466,-0.0452474102868579
PNDRSEN,Ponders End Rail Station,51.642254342240804,-0.03508042588511527
LIMHSE,Limehouse Rail Station,51.51253499338689,-0.03980282556222693
LEABDGE,Lea Bridge Rail Station,51.56654610341239,-0.03667256821623587
NEWXGEL,New Cross Gate ELL Rail Station,51.47512677567174,-0.04041334317043049
NEWXGTE,New Cross Gate Rail Station,51.47512653516708,-0.04039895327946
GODSTON,Godstone Rail Station,51.21815573923491,-0.05008496004278667
BRIMSDN,Brimsdown Rail Station,51.655581671738844,-0.030817391202599263
CLOCKHS,Clock House Rail Station,51.40858470947812,-0.04065702316616909
STJMSST,St James Street (London) Rail Station,51.580979218132164,-0.03291841725297691
BROCKLY,Brockley Rail Station,51.46464714419174,-0.037536650725865796
PLMPTON,Plumpton Rail Station,50.92866147600443,-0.06018107182820433
ENFLDLK,Enfield Lock Rail Station,51.67092039303588,-0.028532423546939797
CFPK,Crofton Park Rail Station,51.4551875001577,-0.03650300369995554
WALHAMX,Waltham Cross Rail Station,51.68505928571828,-0.026558355694543657
CHESHNT,Cheshunt Rail Station,51.7028744963545,-0.023959682514643223
NBCKNHM,New Beckenham Rail Station,51.41676791726895,-0.03527346735643992
NWCRELL,New Cross ELL Rail Station,51.47634216105865,-0.03244092933989203
NWCROSS,New Cross Rail Station,51.47634191957174,-0.032426539135219375
LSYDNHM,Lower Sydenham Rail Station,51.424829060774705,-0.03334544553423077
WLTHQRD,Walthamstow Queens Road Rail Station,51.58150122677891,-0.023845850597731408
HACKNYW,Hackney Wick Rail Station,51.543408769885005,-0.024919814824000037
DEPTFD,Deptford Rail Station,51.47884632541283,-0.026270172322667443
CATFORD,Catford Rail Station,51.44440502039825,-0.026316556389909557
WLTWCEN,Walthamstow Central Rail Station,51.58291704893774,-0.01981498654830691
CATFBDG,Catford Bridge Rail Station,51.44473903499737,-0.024791134998541405
BCKNMJC,Beckenham Junction Rail Station,51.411171827734066,-0.026022521942418924
BCKNHMJ,Beckenham Junction Rail Station,51.41103340279086,-0.025812783343145962
BROXBRN,Broxbourne Rail Station,51.74690870642551,-0.011086681307629473
EDPK,Eden Park Rail Station,51.390089326161245,-0.026355118692435803
STJOHNS,St Johns (London) Rail Station,51.46938911836583,-0.022718786633683246
LDYW,Ladywell Rail Station,51.45624262199544,-0.01904065252505972
MELDRTH,Meldreth Rail Station,52.09071506109065,0.008941252863539294
BELNGHM,Bellingham Rail Station,51.43291135513443,-0.01933076645689985
BCKNHMH,Beckenham Hill Rail Station,51.42458084489804,-0.01595107230664852
LEWISHM,Lewisham Rail Station,51.465690038599234,-0.0140243818682481
GNWH,Greenwich Rail Station,51.478133349360334,-0.01333988545827505
SMARGRT,St Margarets (Herts) Rail Station,51.78783884197916,0.0012691748423917842
LEYTNMR,Leyton Midland Road Rail Station,51.56972366712228,-0.008050593182046923
STFODOM,Stratford International Rail Station,51.544826496593274,-0.008777607452061499
WWICKHM,West Wickham Rail Station,51.38129972040349,-0.014431908839747721
RYEHOUS,Rye House Rail Station,51.769411221643935,0.005628210477942993
WDST,Wood Street Rail Station,51.58657871324385,-0.002405359579733754
STFD,Stratford (London) Rail Station,51.54189336805473,-0.003396699129234147
HGHMSPK,Highams Park Rail Station,51.608348487055075,-0.00022222845820071493
RBRN,Ravensbourne Rail Station,51.41418665292586,-0.007556785397080214
EGRNSTD,East Grinstead Rail Station,51.12627186453709,-0.017900054810610046
HTHRGRN,Hither Green Rail Station,51.45202357445434,-0.0009442109145961626
MAZEH,Maze Hill Rail Station,51.4826229537852,0.002914165775652396
MRYLAND,Maryland Rail Station,51.54607966377889,0.005815169374348172
SHPRTH,Shepreth Rail Station,52.114160088195874,0.031319223071386196
CHINGFD,Chingford Rail Station,51.633084976364536,0.009897081841264489
WHAMHL,West Ham Rail Station,51.52848761824709,0.005431106733668428
LYTNSHR,Leytonstone High Road Rail Station,51.56355279705432,0.0084164328561667
OXTED,Oxted Rail Station,51.25790652171082,-0.004833539596867451
OXTEDBY,Oxted Rail Station,51.25790627757241,-0.004819217931567137
SHRTLND,Shortlands Rail Station,51.40579903786446,0.0017840640086910864
LINGFLD,Lingfield Rail Station,51.17645105943924,-0.007164589323610525
BLKHTH,Blackheath Rail Station,51.46579453876288,0.008871912639163232
DORMANS,Dormans Rail Station,51.15579008154488,-0.004308224723221572
HRSTGRN,Hurst Green Rail Station,51.24442896637643,0.003939365363266872
LEEE,Lee Rail Station,51.449753107349274,0.013492831577482968
HAYS,Hayes (Kent) Rail Station,51.37633214477104,0.010556747741176016
COKSBDG,Cooksbridge Rail Station,50.90375476294661,-0.009202711074149734
WCOMBEP,Westcombe Park Rail Station,51.48420099967043,0.018394694514139255
BROMLYN,Bromley North Rail Station,51.408326017696524,0.016992677361818632
BROMLYS,Bromley South Rail Station,51.39997461060165,0.017344070048364777
FRSTGT,Forest Gate Rail Station,51.549430242044814,0.024352859181011814
WNSTDPK,Wanstead Park Rail Station,51.55169125574256,0.02621303019288433
ROYDON,Roydon Rail Station,51.77548504874771,0.03625174740040307
GRVPK,Grove Park Rail Station,51.43086141728573,0.021725523287169316
SNDP,Sundridge Park Rail Station,51.41377986830508,0.021446366202551664
FOXTON,Foxton Rail Station,52.11921192274333,0.05630813539884802
KIDBROK,Kidbrooke Rail Station,51.46211959341084,0.027497581394490177
CRLN,Charlton Rail Station,51.4868115864808,0.031257532789829866
LEWES,Lewes Rail Station,50.870630299103915,0.011330556168068195
WDGRNPK,Woodgrange Park Rail Station,51.54926204555903,0.04442326693256684
MRCH,March Rail Station,52.55989217382353,0.09119778886474915
MANRPK,Manor Park Rail Station,51.55247495704923,0.046341577425907284
SESABUS ,Southease - Piddinghoe Road,50.829624424286884,0.01781799761675918
ELMW,Elmstead Woods Rail Station,51.41711589955223,0.044274100950422286
BICKLEY,Bickley Rail Station,51.40010250923575,0.045240582233746
MOTNGHM,Mottingham Rail Station,51.44021648249024,0.050053986915596475
ELTHAM,Eltham Rail Station,51.455641820990635,0.052472372977191005
WOLWCDY,Woolwich Dockyard Rail Station,51.491125355406226,0.05464198655002208
SESARDM,Southease Rail Station,50.83126360258579,0.030641285968662342
CHSLHRS,Chislehurst Rail Station,51.40555483916616,0.0574180105627393
ILFORD,Ilford Rail Station,51.559115829882,0.06967948890900401
WOLWCHA,Woolwich Arsenal Rail Station,51.48990723409698,0.06919394852393791
NWELTHM,New Eltham Rail Station,51.43805792299177,0.07053320769169842
EDNB,Edenbridge Rail Station,51.20843390523523,0.060646302384110416
BARKING,Barking Rail Station,51.53949301544078,0.08090246821316284
PETSWD,Petts Wood Rail Station,51.38861708867871,0.07448088456252129
EDNT,Edenbridge Town Rail Station,51.200081016500086,0.06717305782103032
FALCNWD,Falconwood Rail Station,51.45915276982319,0.07930451913767088
HRLWTWN,Harlow Town Rail Station,51.781068649999476,0.09513183659252805
PLMS,Plumstead Rail Station,51.4897933343224,0.0842564786067763
ILFENBP,Newbury Park Station,51.57503803450049,0.08968393476739764
NEWHVNT,Newhaven Town Rail Station,50.794854274159796,0.05494552402204659
NEWHVNH,Newhaven Harbour Rail Station,50.78978997562557,0.054993008060529015
SVNKNGS,Seven Kings Rail Station,51.56402452768258,0.09710018630655029
ORPNGTN,Orpington Rail Station,51.3732942753096,0.08909050083325856
GLYNDE,Glynde Rail Station,50.85917033402912,0.07007732845896279
WELLING,Welling Rail Station,51.46479677751436,0.10168959444242667
CAMBDGE,Cambridge Rail Station,52.194065593602176,0.13745650592249614
SIDCUP,Sidcup Rail Station,51.43386844121416,0.1037946091201261
GODMAYS,Goodmayes Rail Station,51.56557727209646,0.11080710998878697
SHELFD,Shelford (Cambs) Rail Station,52.148826134677,0.13998095411856099
HEVER,Hever Rail Station,51.18140943286103,0.09506936507105841
STMRYC,St Mary Cray Rail Station,51.394747611523165,0.1063836289698206
BSSN,Bishopstone Rail Station,50.780141802520006,0.08275696196119157
CHLSFLD,Chelsfield Rail Station,51.35625422940395,0.10906985694264572
HRLWMIL,Harlow Mill Rail Station,51.790363769642326,0.1323075935579013
TCULVRT,Thorpe Culvert Rail Station,53.123090232600994,0.19941519332084892
UCKFILD,Uckfield Rail Station,50.96873739928548,0.09638092603343142
ABWD,Abbey Wood (London) Rail Station,51.491060765736165,0.12139406810291731
CAMBNTH,Cambridge North Rail Station,52.224480255467356,0.15847876693046936
CHDWLHT,Chadwell Heath Rail Station,51.568037061819645,0.1289584055617758
COWDEN,Cowden Rail Station,51.15563552659336,0.1100327647876676
ALBNYPK,Albany Park Rail Station,51.435450950149466,0.1257371085935962
MANEA,Manea Rail Station,52.49783715622072,0.17769370403451148
SEAFORD,Seaford Rail Station,50.772841980145216,0.10013370606768308
BXLYHTH,Bexleyheath Rail Station,51.46349844690017,0.13373491389192477
WTLESFD,Whittlesford Parkway Rail Station,52.10358653598129,0.16561713717758797
KNCKHLT,Knockholt Rail Station,51.34578783885631,0.13084709651259424
DGNHMDC,Dagenham Dock Rail Station,51.52608797321592,0.1461029312606832
SBDGWTH,Sawbridgeworth Rail Station,51.81434616255692,0.1604110562618571
BSHPSFD,Bishops Stortford Rail Station,51.866689694414795,0.164894147765132
BEXLEY,Bexley Rail Station,51.44021777357103,0.14790253776457116
BELVEDR,Belvedere Rail Station,51.492116497348526,0.1522861421570136
BXTD,Buxted Rail Station,50.99001105815203,0.13143896335360855
WAINFLT,Wainfleet Rail Station,53.10512498810783,0.23472732488119125
WATBECH,Waterbeach Rail Station,52.262303780081155,0.19679054829454345
BRNHRST,Barnehurst Rail Station,51.46495742522482,0.1596462592444035
GTCHSFD,Great Chesterford Rail Station,52.05980917383564,0.19352105204498762
ASHURST,Ashurst (Kent) Rail Station,51.1286610802909,0.1526521542708668
SWLY,Swanley Rail Station,51.39338510988464,0.16922539203335654
ERITH,Erith Rail Station,51.48166922434553,0.17505449254244057
ROMFORD,Romford Rail Station,51.574827357255465,0.18323738996396663
STANMFC,Stansted Mountfitchet Rail Station,51.90143666044214,0.19978091160580733
DTNG,Dunton Green Rail Station,51.296488547792144,0.17093715953987812
CRFD,Crayford Rail Station,51.44827820152163,0.17893611925574937
AUDLEYE,Audley End Rail Station,52.00444088554637,0.2071600737249308
PNSHRST,Penshurst Rail Station,51.197335899777464,0.1734722189585485
RNHAME,Rainham (London) Rail Station,51.51672141436529,0.190633466908098
NEWPRTE,Newport (Essex) Rail Station,51.979867882916935,0.2151405188463921
HAVENHS,Havenhouse Rail Station,53.11446678532397,0.2731674542305721
SLADEGN,Slade Green Rail Station,51.467784448815245,0.19049138211936523
SVNOAKS,Sevenoaks Rail Station,51.27686371147723,0.18166896622812015
SHRMKT,Shoreham (Kent) Rail Station,51.33221690279051,0.1888896904919159
BERWICK,Berwick (Sussex) Rail Station,50.84037656351308,0.1660176507241803
GIDEAPK,Gidea Park Rail Station,51.58190229783529,0.20596434470204678
